"letra","CAUSA","A","NombreAfec","LSex","LInf","LSup","Triv","errad","Nin","Ninmtobs","No_CBD","No_Aph","FETAL","capitulo","Lista1","Grupo1","Lista5","ACTUALIZAC","year_modif","prinmorta","prinmorbi","lm_morbi","lm_morta","lgbd165","lOMSBeck","lgbd190","NotDiaria","NotSemanal","SistemaEspecial","birmm","poco_util","epi_morta","epi_morta_m5","Causes","CATEGORIA","CATCOD","NV0","NV1"
"E","E561","F","Deficiencia de vitamina K","F","028D","120A","F","F","F","F","F","F","F","04","054","051","107","F","F","066","066"," 21E"," 21E","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E568","F","Deficiencia de otras vitaminas","F","F","F","F","F","F","F","F","F","F","04","054","051","107","F","F","066","066"," 21E"," 21E","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E569","F","Deficiencia de vitamina, no especificada","F","F","F","F","F","F","F","F","F","F","04","054","051","107","F","F","066","066"," 21E"," 21E","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E58X","F","Deficiencia dietética de calcio","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E59X","F","Deficiencia dietética de selenio","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E60X","F","Deficiencia dietética de zinc","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E61","F","Deficiencias de otros elementos nutricionales","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066","F","F","F","27",,"F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E610","F","Deficiencia de cobre","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E611","F","Deficiencia de hierro","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E612","F","Deficiencia de magnesio","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E613","F","Deficiencia de manganeso","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E614","F","Deficiencia de cromo","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E615","F","Deficiencia de molibdeno","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E616","F","Deficiencia de vanadio","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E617","F","Deficiencia de múltiples elementos nutricionales","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E618","F","Deficiencia de otros elementos nutricionales especificados","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E619","F","Deficiencia de otro elemento nutricional, no especificado","F","F","F","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E63","F","Otras deficiencias nutricionales","F","028D","120A","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066","F","F","F","27",,"F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E630","F","Deficiencia de ácidos grasos esenciales [AGE]","F","028D","120A","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E631","F","Desequilibrio de los constituyentes en la dieta","F","028D","120A","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E638","F","Otras deficiencias nutricionales especificadas","F","028D","120A","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E639","F","Deficiencia nutricional, no especificada","F","028D","120A","F","F","F","F","F","F","F","04","054","051","111","F","F","066","066"," 21Z"," 21Z","59","27","59","F","F","F","F","5","F","F","F","NUT","04","2","2"
"E","E64","F","Secuelas de la desnutrición y de otras deficiencias nutricionales","F","F","F","F","F","F","F","F","F","F","04","054","051","108","F","F","066","066","F","F","F","27",,"F","F","F","F","5","F","F","T","NUT","04","2","2"
"E","E640","F","Secuelas de la desnutrición proteicocalórica","F","F","F","F","F","F","F","F","F","F","04","054","051","108","F","F","066","066"," 21F"," 21F","59","27","59","F","F","F","F","5","F","F","T","NUT","04","2","2"
"E","E641","F","Secuelas de la deficiencia de vitamina A","F","F","F","F","F","F","F","F","F","F","04","054","051","108","F","F","066","066"," 21F"," 21F","59","27","59","F","F","F","F","5","F","F","T","NUT","04","2","2"
"E","E642","F","Secuelas de la deficiencia de vitamina C","F","F","F","F","F","F","F","F","F","F","04","054","051","108","F","F","066","066"," 21F"," 21F","59","27","59","F","F","F","F","5","F","F","T","NUT","04","2","2"
"E","E643","F","Secuelas del raquitismo","F","001A","120A","F","F","F","F","F","F","F","04","054","051","108","F","F","066","066"," 21F"," 21F","59","27","59","F","F","F","F","5","F","F","T","NUT","04","2","2"
"E","E648","F","Secuelas de otras deficiencias nutricionales","F","F","F","F","F","F","F","F","F","F","04","054","051","108","F","F","066","066"," 21F"," 21F","59","27","59","F","F","F","F","5","F","F","T","NUT","04","2","2"
"E","E649","F","Secuelas de la deficiencia nutricional no especificada","F","F","F","F","F","F","F","F","F","F","04","054","051","108","F","F","066","066"," 21F"," 21F","59","27","59","F","F","F","F","5","F","F","T","NUT","04","2","2"
"E","E86X","F","Depleción del volumen","F","028D","120A","F","F","F","F","F","F","F","04","054","051","110","F","F","064","064"," 20G"," 20G","81","28","81","F","F","F","T","2","F","F","F","GASTRO","11","3","1"
"G","G000","F","Meningitis por hemófilos","F","F","F","F","F","T","F","F","F","F","06","059","058","120","F","F","076","076"," 23A"," 23A","17","5","17","F","T","T","F","5","T","F","T","OVPD","02","1","2"
"G","G40","F","Epilepsia","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081","F","F","F","32",,"F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G400","F","Epilepsia y síndromes epilépticos idiopáticos relacionados con localizaciones (focales)(parciales) y con ataques de inicio localizado","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G401","F","Epilepsia y síndromes epilépticos sintomáticos relacionados con localizaciones (focales)(parciales) y con ataques parciales simples","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G402","F","Epilepsia y síndromes epilépticos sintomáticos relacionados con localizaciones (focales)(parciales) y con ataques parciales complejos","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G403","F","Epilepsia y síndromes epilépticos idiopáticos generalizados","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G404","F","Otras epilepsias y síndromes epilépticos generalizados","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G405","F","Síndromes epilépticos especiales","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G406","F","Ataques de gran mal, no especificados (con o sin pequeño mal)","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G407","F","Pequeño mal, no especificado (sin ataque de gran mal)","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G408","F","Otras epilepsias","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G409","F","Epilepsia, tipo no especificado","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","T","EPILEP","12","3","2"
"G","G41","F","Estado de mal epiléptico","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081","F","F","F","32",,"F","F","F","F","5","F","F","F","EPILEP","12","3","2"
"G","G410","F","Estado de gran mal epiléptico","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","F","EPILEP","12","3","2"
"G","G411","F","Estado de pequeño mal epiléptico","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","F","EPILEP","12","3","2"
"G","G412","F","Estado de mal epiléptico parcial complejo","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","F","EPILEP","12","3","2"
"G","G418","F","Otros estados epilépticos","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","F","EPILEP","12","3","2"
"G","G419","F","Estado de mal epiléptico de tipo no especificado","F","F","F","F","F","F","F","F","F","F","06","061","058","124","F","F","081","081"," 23G"," 23G","86","32","86","F","F","F","F","5","F","F","F","EPILEP","12","3","2"
"I","I00X","F","Fiebre reumática sin mención de complicación cardíaca","F","F","F","F","F","F","F","F","F","F","09","065","064","143","F","F","097A","097A"," 26A"," 26A","111","88","111","F","T","F","F","5","F","F","F","AC","20","3","10"
"I","I01","F","Fiebre reumática con complicación cardíaca","F","F","F","F","F","F","F","F","F","F","09","065","064","143","F","F","097A","097A","F","F","F","88",,"F","T","F","F","5","F","F","F","AC","20","3","10"
"I","I010","F","Pericarditis reumática aguda","F","F","F","F","F","F","F","F","F","F","09","065","064","143","F","F","097A","097A"," 26A"," 26A","106","88","106","F","T","F","F","5","F","F","F","AC","20","3","10"
"I","I011","F","Endocarditis reumática aguda","F","F","F","F","F","F","F","F","F","F","09","065","064","143","F","F","097A","097A"," 26A"," 26A","106","88","106","F","T","F","F","5","F","F","F","AC","20","3","10"
"I","I012","F","Miocarditis reumática aguda","F","F","F","F","F","F","F","F","F","F","09","065","064","143","F","F","097A","097A"," 26A"," 26A","106","88","106","F","T","F","F","5","F","F","F","AC","20","3","10"
"I","I018","F","Otras enfermedades reumáticas agudas del corazón","F","F","F","F","F","F","F","F","F","F","09","065","064","143","F","F","097A","097A"," 26A"," 26A","106","88","106","F","T","F","F","5","F","F","F","AC","20","3","10"
"I","I019","F","Enfermedad reumática aguda del corazón, no especificada","F","F","F","F","F","F","F","F","F","F","09","065","064","143","F","F","097A","097A"," 26A"," 26A","106","88","106","F","T","F","F","5","F","F","F","AC","20","3","10"
"I","I02","F","Corea reumática","F","F","F","F","F","F","F","F","F","F","09","065","064","143","F","F","097A","097A","F","F","F","88",,"F","T","F","F","5","F","F","F","AC","20","3","10"
"I","I020","F","Corea reumática con complicación cardíaca","F","F","F","F","F","F","F","F","F","F","09","065","064","143","F","F","097A","097A"," 26A"," 26A","106","88","106","F","T","F","F","5","F","F","F","AC","20","3","10"
"I","I029","F","Corea reumática sin mención de complicación cardíaca","F","F","F","F","F","F","F","F","F","F","09","065","064","143","F","F","097A","097A"," 26A"," 26A","106","88","106","F","T","F","F","5","F","F","F","AC","20","3","10"
"I","I10X","F","Hipertensión esencial (primaria)","F","028D","120A","F","F","F","F","F","F","F","09","066","064","145","F","F","097B","097B"," 27B"," 27B","107","34","107","F","T","T","T","1","F","F","T","HYPERT","06","2","4"
"I","I11","F","Enfermedad cardíaca hipertensiva","F","028D","120A","F","F","F","F","F","F","F","09","066","064","146","F","F","097B","097B","F","F","F","34",,"F","T","T","F","5","F","F","F","HYPERT","06","2","4"
"I","I110","F","Enfermedad cardíaca hipertensiva con insuficiencia cardíaca (congestiva)","F","028D","120A","F","F","F","F","F","F","F","09","066","064","146","F","F","097B","097B"," 27A"," 27A","107","34","107","F","T","T","T","5","F","F","F","HYPERT","06","2","4"
"I","I119","F","Enfermedad cardíaca hipertensiva sin insuficiencia cardíaca (congestiva)","F","028D","120A","F","F","F","F","F","F","F","09","066","064","146","F","F","097B","097B"," 27A"," 27A","107","34","107","F","T","T","T","5","F","F","F","HYPERT","06","2","4"
"I","I20","F","Angina de pecho","F","020A","120A","F","F","F","F","F","F","F","09","067","064","148","F","F","097C","097C","F","F","F","35",,"F","T","F","F","5","F","F","T","ANG","08","2","6"
"I","I50","F","Insuficiencia cardíaca","F","028D","120A","F","F","F","F","F","F","F","09","068","064","151","F","F","097D","097D","F","F","F","41",,"F","F","F","F","2","F","F","T","HEART","07","2","5"
"J","J13X","F","Neumonía debida a Streptococcus pneumoniae","F","F","F","F","F","T","F","F","F","F","10","074","072","169","F","F","105","105"," 33B"," 33B","40","46","40","F","T","F","F","5","T","F","T","I&P","01","1","1"
"J","J14X","F","Neumonía debida a Haemophilus influenzae","F","F","F","F","F","F","F","F","F","F","10","074","072","169","F","F","105","105"," 33B"," 33B","40","46","40","F","T","F","F","5","F","T","T","I&P","01","1","1"
"J","J153","F","Neumonía debida a estreptococos del grupo B","F","F","F","F","F","F","F","F","F","F","10","074","072","169","F","F","105","105"," 33B"," 33B","40","46","40","F","T","F","F","5","F","T","T","I&P","01","1","1"
"J","J154","F","Neumonía debida a otros estreptococos","F","F","F","F","F","F","F","F","F","F","10","074","072","169","F","F","105","105"," 33B"," 33B","40","46","40","F","T","F","F","5","F","T","T","I&P","01","1","1"
"J","J158","F","Otras neumonías bacterianas","F","F","F","F","F","F","F","F","F","F","10","074","072","169","F","F","105","105"," 33B"," 33B","40","46","40","F","T","F","F","5","F","T","T","I&P","01","1","1"
"J","J159","F","Neumonía bacteriana, no especificada","F","F","F","F","F","F","F","F","F","F","10","074","072","169","F","F","105","105"," 33B"," 33B","40","46","40","F","T","F","F","5","F","T","T","I&P","01","1","1"
"J","J181","F","Neumonía lobar, no especificada","F","F","F","F","F","F","F","F","F","F","10","074","072","169","F","F","105","105"," 33B"," 33B","40","46","40","F","T","F","T","5","F","T","T","I&P","01","1","1"
"J","J20","F","Bronquitis aguda","F","F","F","F","F","F","F","F","F","F","10","075","072","170","F","F","104A","104A","F","F","F","45",,"F","T","F","F","5","F","F","T","EN&T INFEC","13","3","3"
"J","J21","F","Bronquiolitis aguda","F","F","F","F","F","F","F","F","F","F","10","075","072","170","F","F","104A","104A","F","F","F","45",,"F","T","F","F","5","F","T","T","EN&T INFEC","13","3","3"
"J","J40X","F","Bronquitis, no especificada como aguda o crónica","F","015A","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110"," 33D"," 33D","113","47","113","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J41","F","Bronquitis crónica simple y mucopurulenta","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110","F","F","F","47",,"F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J410","F","Bronquitis crónica simple","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110"," 33D"," 33D","113","47","113","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J411","F","Bronquitis crónica mucopurulenta","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110"," 33D"," 33D","113","47","113","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J418","F","Bronquitis crónica mixta simple y mucopurulenta","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110"," 33D"," 33D","113","47","113","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J42X","F","Bronquitis crónica no especificada","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110"," 33D"," 33D","113","47","113","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J43","F","Enfisema","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110","F","F","F","47",,"F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J430","F","Síndrome de MacLeod","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110"," 33D"," 33D","113","47","113","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J431","F","Enfisema panlobular","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110"," 33D"," 33D","113","47","113","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J432","F","Enfisema centrolobular","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110"," 33D"," 33D","113","47","113","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J438","F","Otros tipos de enfisema","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110"," 33D"," 33D","113","47","113","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J439","F","Enfisema, no especificado","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","110","110"," 33D"," 33D","113","47","113","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"J","J44","F","Otras enfermedades pulmonares obstructivas crónicas","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","113","113","F","F","F","47",,"F","F","F","F","5","F","F","T","EN&T INFEC","13","3","3"
"J","J440","F","Enfermedad pulmonar obstructiva crónica con infección aguda de las vías respiratorias inferiores","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","113","113"," 33G"," 33G","113","47","113","F","F","F","F","5","F","F","T","EN&T INFEC","13","3","3"
"J","J441","F","Enfermedad pulmonar obstructiva crónica con exacerbación aguda, no especificada","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","113","113"," 33G"," 33G","113","47","113","F","F","F","F","5","F","F","T","EN&T INFEC","13","3","3"
"J","J448","F","Otras enfermedades pulmonares obstructivas crónicas especificadas","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","113","113"," 33G"," 33G","113","47","113","F","F","F","F","5","F","F","T","EN&T INFEC","13","3","3"
"J","J449","F","Enfermedad pulmonar obstructiva crónica, no especificada","F","028D","120A","F","F","F","F","F","F","F","10","076","072","175","F","F","113","113"," 33G"," 33G","113","47","113","F","F","F","F","5","F","F","T","EN&T INFEC","13","3","3"
"J","J45","F","Asma","F","F","F","F","F","F","F","F","F","F","10","076","072","176","F","F","110","110","F","F","F","47",,"F","T","F","F","5","F","F","T","ASTH","10","2","8"
"J","J450","F","Asma predominantemente alérgica","F","F","F","F","F","F","F","F","F","F","10","076","072","176","F","F","110","110"," 33E"," 33E","114","47","114","F","T","F","F","5","F","F","T","ASTH","10","2","8"
"J","J451","F","Asma no alérgica","F","F","F","F","F","F","F","F","F","F","10","076","072","176","F","F","110","110"," 33E"," 33E","114","47","114","F","T","F","F","5","F","F","T","ASTH","10","2","8"
"J","J458","F","Asma mixta","F","F","F","F","F","F","F","F","F","F","10","076","072","176","F","F","110","110"," 33E"," 33E","114","47","114","F","T","F","F","5","F","F","T","ASTH","10","2","8"
"J","J459","F","Asma, no especificado","F","F","F","F","F","F","F","F","F","F","10","076","072","176","F","F","110","110"," 33E"," 33E","114","47","114","F","T","F","F","5","F","F","T","ASTH","10","2","8"
"J","J46X","F","Estado asmático","F","F","F","F","F","F","F","F","F","F","10","076","072","176","F","F","110","110"," 33E"," 33E","114","47","114","F","T","F","F","5","F","F","T","ASTH","10","2","8"
"J","J47X","F","Bronquiectasia","F","F","F","F","F","F","F","F","F","F","10","076","072","177","F","F","112","112"," 33F"," 33F","115","47","115","F","F","F","F","5","F","F","F","EN&T INFEC","13","3","3"
"K","K25","F","Úlcera gástrica","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118","F","F","F","88",,"F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K250","F","Úlcera gástrica, aguda con hemorragia","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K251","F","Úlcera gastrica, aguda con perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K252","F","Úlcera gástrica, aguda con hemorragia y perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K253","F","Úlcera gástrica, aguda sin hemorragia ni perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K254","F","Úlcera gástrica, crónica o no especificada, con hemorragia","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K255","F","Úlcera gástrica, crónica o no especificada, con perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K256","F","Úlcera gástrica, crónica o no especificada, con hemorragia y perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K257","F","Úlcera gástrica, crónica sin hemorragia ni perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K259","F","Úlcera gástrica, no especificada como aguda ni crónica, sin hemorragia ni perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K26","F","Úlcera duodenal","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118","F","F","F","88",,"F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K260","F","Úlcera duodenal, aguda con hemorragia","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K261","F","Úlcera duodenal, aguda con perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K262","F","Úlcera duodenal, aguda con hemorragia y perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K263","F","Úlcera duodenal, aguda sin hemorragia ni perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K264","F","Úlcera duodenal, crónica o no especificada, con hemorragia","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K265","F","Úlcera duodenal, crónica o no especificada, con perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K266","F","Úlcera duodenal, crónica o no especificada, con hemorragia y perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K267","F","Úlcera duodenal, crónica sin hemorragia ni perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K269","F","Úlcera duodenal, no especificada como aguda ni crónica, sin hemorragia ni perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K27","F","Úlcera péptica, de sitio no especificado","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118","F","F","F","88",,"F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K270","F","Úlcera péptica, de sitio no especificado, aguda con hemorragia","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K271","F","Úlcera péptica, de sitio no especificado, aguda con perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K272","F","Úlcera péptica, de sitio no especificado, aguda con hemorragia y perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K273","F","Úlcera péptica, de sitio no especificado, aguda sin hemorragia ni perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K274","F","Úlcera péptica, de sitio no especificado, crónica o no especificada, con hemorragia","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K275","F","Úlcera péptica, de sitio no especificado, crónica o no especificada, con perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K276","F","Úlcera péptica, de sitio no especificado, crónica o no especificada, con hemorragia y perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K277","F","Úlcera péptica, de sitio no especificado, crónica sin hemorragia ni perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","T","ULCER","15","3","5"
